,c2f6,c3f8,c4f10,c5f12,c6f14,c7f16,c8f18,c_c4f8,carbon_dioxide,carbon_tetrachloride,cf4,cfc113,cfc114,cfc115,cfc11,cfc12,ch2cl2,ch3ccl3,chcl3,halon1211,halon1301,halon2402,halon1202,hcfc141b,hcfc142b,hcfc22,hfc125,hfc134a,hfc143a,hfc152a,hfc227ea,hfc236fa,hfc23,hfc245fa,hfc32,hfc365mfc,hfc4310mee,methane,methyl_bromide,methyl_chloride,nf3,nitrous_oxide,sf6,so2f2,so2,nox,co,nmvoc,bc,nh3,oc,nox_avi
1837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42538479953881175,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.967038900000001e-09,0.0,0.0,0.0,3.2114251e-07,0.0,0.0,37.69980677552597,-0.00021826999999997876,-0.011474199999999435,0.0,0.2789173045477014,0.0,1.2813388000000002e-08,1.150526438627553,0.5351723893649734,46.22914499045845,4.800600920657132,0.3424394182997492,2.099369732811951,1.9061670906292445,0.0
1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4337002332310695,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0021199e-09,0.0,0.0,0.0,3.2509225e-07,0.0,0.0,38.242109615281024,-0.0002322499999999894,-0.012208699999999517,0.0,0.28418668370953826,0.0,1.2930548000000002e-08,1.2373009491568867,0.8700530352732798,52.768828235231695,5.925420342701457,0.37954099024387533,2.194845803463883,2.1938703239354194,0.0
1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44214332048659843,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0369741e-09,0.0,0.0,0.0,3.290158799999e-07,0.0,0.0,38.51117555601762,-0.0002498499999999959,-0.013134099999999371,0.0,0.2895556133700299,0.0,1.3047619000000001e-08,1.240371527739113,0.4533690039538012,48.38427808707627,5.089485956284975,0.3548673826558928,2.2119182376632445,2.0575081816316025,0.0
1840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45193249840355315,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0710717e-09,0.0,0.0,0.0,3.3285227000000005e-07,0.0,0.0,38.88776194382017,-0.0002801799999999771,-0.01472859999999887,0.0,0.2950259742634107,0.0,1.3164389000000001e-08,1.3023967721304657,0.1543325945370313,47.35355740907346,4.9011555361855415,0.34610676654899386,2.2836362074654364,2.127464331894716,0.0
1841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4606875483154702,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1092335000000006e-09,0.0,0.0,0.0,3.3715711e-07,0.0,0.0,39.38162316774325,-0.0002398399999999773,-0.012607899999999894,0.0,0.300599682655241,0.0,1.3282775e-08,1.3865103092977944,0.6968663991294513,53.845383039476815,5.923618959643292,0.39271909671446714,2.321763110346696,2.2978754239709662,0.0
1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4705638925466018,2.4856862000000002e-05,1.0070485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1446349e-09,0.0,0.0,0.0,3.411438e-07,0.0,0.0,39.618728876147166,-0.00024738999999998623,-0.01300459999999859,0.0,0.306278691013675,0.0,1.3400064000000001e-08,1.4168595630503003,0.1934154582336074,48.46776335944912,4.899847370007606,0.3513997135640614,2.333691760655544,2.143293570516578,0.0
1843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4793571358083812,2.4856862000000002e-05,1.0071964e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1814844e-09,0.0,0.0,0.0,3.4529738000000003e-07,0.0,0.0,39.6532638222405,-0.0002304699999999965,-0.012115199999999327,0.0,0.3120649886934093,0.0,1.3517929000000001e-08,1.413260957768582,-0.10253055184604776,41.20942209447696,3.402234689367191,0.3133655155505708,2.258162520247204,1.7705501750124473,0.0
1844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4898821119599817,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.216969400000001e-09,0.0,0.0,0.0,3.4929371000000004e-07,0.0,0.0,40.04426499219912,-0.00023655999999999677,-0.0124354999999996,0.0,0.3179606026325532,0.0,1.363525e-08,1.5366389781123666,0.28913353562039745,44.18008293669442,3.7406280761472317,0.34605514090381373,2.251223434349944,1.7324537511000013,0.0
1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5021039433983217,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2516813e-09,0.0,0.0,0.0,3.532008999999e-07,0.0,0.0,40.66967666700967,-0.0002551599999999904,-0.013412999999999009,0.0,0.32396759806266473,0.0,1.3752265e-08,1.7142328116966374,0.2647178790963629,49.322697218323356,4.66374100834112,0.37360111971576115,2.38021581977085,2.1516951537737423,0.0
1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5109411399865299,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2869996000000005e-09,0.0,0.0,0.0,3.5717802000000004e-07,0.0,0.0,40.975199745155024,-0.00026349999999998597,-0.013851599999999742,0.0,0.33008807923219996,0.0,1.3869519e-08,1.6980767004168098,0.23734161235298323,47.38090339620311,4.222225302241256,0.37342798685606793,2.3748082667086035,1.9512104191948598,0.0
1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5227930823285662,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3230378e-09,0.0,0.0,0.0,3.6123808e-07,0.0,0.0,41.61647167525484,-0.0002601499999999868,-0.013675599999999122,0.0,0.33632419014363113,0.0,1.3987061000000001e-08,1.8617017730997492,0.5363183341076674,54.45779869751101,5.421794527883307,0.4233444726566771,2.474271927192243,2.312846043454355,0.0
1848,1.4945332000000002e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5311919609337912,2.4856862000000002e-05,1.0070485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3563791e-09,0.0,0.0,0.0,3.6498734e-07,0.0,0.0,42.449470629613735,-0.00029943999999998416,-0.01574089999999906,0.0,0.34267811530448966,0.0,1.4103527e-08,1.9619176940215328,0.9123702936086318,65.03093416785208,7.376417529122705,0.47960104439803786,2.6455484753026237,2.8530255832818714,0.0
1849,1.1956415e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5418304446607466,2.4856862000000002e-05,1.0071964e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3940071e-09,0.0,0.0,0.0,3.6923065e-07,0.0,0.0,42.63396460567202,-0.00027094999999999203,-0.014243299999999515,0.0,0.34915208049259855,0.0,1.4221703e-08,2.002811865229092,0.6889026533729297,60.41257534610281,6.405245316503056,0.45462333350523165,2.615668742713014,2.6271181227867455,0.0
1850,2.2473666000000002e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5534319301655951,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4373643e-09,0.0,0.0,0.0,3.7413425000000004e-07,0.0,0.0,43.142363653343445,-0.00015477999999997938,-0.008136599999999383,0.0,0.35574835353576145,0.0,1.4342164e-08,2.104415340724892,0.7213649049120683,62.93551554212212,6.761222526149339,0.4733537233197467,2.6764724655824192,2.7791566396792415,0.0
1851,2.4082745000000003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5457638720640304,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475348e-09,0.0,0.0,0.0,3.7841858e-07,0.0,0.0,43.15191370777477,-0.00012315999999999716,-0.006474299999999822,0.0,0.36372733016808834,0.0,1.4460482000000002e-08,2.066551283082077,0.4372279785267068,53.7174564767941,4.928220367694891,0.4289218338894938,2.550781236899347,2.2786323470916567,0.0
1852,2.4179888e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6038250613492346,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5124367e-09,0.0,0.0,0.0,3.8259969999999997e-07,0.0,0.0,43.34412933408961,-0.00010573999999999306,-0.005558799999999309,0.0,0.3723565445003514,0.0,1.4578443e-08,2.1081249418001824,0.2666073811895977,48.97116121418969,3.93607364072723,0.40986340475924044,2.4968301559360153,2.03159340303022,0.0
1853,2.4277992e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604080034772185,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547531500000001e-09,0.0,0.0,0.0,3.8655105000000003e-07,0.0,0.0,43.88435962687079,-0.00011842999999998882,-0.006225799999999282,0.0,0.3800406326353419,0.0,1.4695609e-08,2.2055453813635633,0.2990412943937564,51.81144536641517,4.42372795399254,0.4300409872731725,2.5654970346751274,2.210821732203369,0.0
1854,2.4405566e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6121253245449806,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5802996e-09,0.0,0.0,0.0,3.9023425000000003e-07,0.0,0.0,44.80907906406347,-0.00016512999999998557,-0.0086807999999996,0.0,0.38804750629117774,0.0,1.4811847e-08,2.6223702655201255,0.6867781155496733,64.87177273217361,6.7728689952210175,0.5122777875927547,2.78123596295738,2.8927631794692115,0.0
1855,2.4547759e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6098107058992595,2.4856862000000002e-05,1.0070485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6181251e-09,0.0,0.0,0.0,3.945003e-07,0.0,0.0,44.9570538963326,-0.00013708999999997862,-0.007206399999999391,0.0,0.3950831208279229,0.0,1.4930103e-08,2.6158282235646646,0.6384393413820302,59.583095103029336,5.629737754256524,0.49549355794153316,2.680528358495179,2.5439804480805694,1.9388091097067386e-08
1856,2.4704559e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6204039791794433,2.4856862000000002e-05,1.0071964e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.652537400000002e-09,0.0,0.0,0.0,3.98373e-07,0.0,0.0,45.32147323346321,-0.00015886999999999152,-0.008351499999998957,0.0,0.4011407050246043,0.0,1.5046996e-08,2.748503800354181,0.21093471400478414,56.32755795281952,5.0207084799816215,0.4756592518103204,2.721277316389491,2.5064499052745663,3.3199869914470416e-08
1857,2.487597e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6264328326196741,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6899086e-09,0.0,0.0,0.0,4.025867e-07,0.0,0.0,46.01300693840024,-0.00013796999999998727,-0.007252699999999557,0.0,0.407452131099404,0.0,1.516507e-08,2.845698045162202,0.9257861534995033,66.14583306812,6.705972545439579,0.5386818220604672,2.7902973574921077,2.843897499014057,6.840083443954461e-08
1858,2.5062e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6322382047220564,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7251299e-09,0.0,0.0,0.0,4.0655264000000005e-07,0.0,0.0,46.54057728835799,-0.00014785999999998578,-0.007772699999999411,0.0,0.4124424898487492,0.0,1.5282286e-08,2.921294372678187,1.194239075966431,70.48666483146911,7.4487775393182005,0.5623518864604553,2.846182625113844,3.0316081507327493,1.095827294837884e-07
1859,2.5262647e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6447002318775424,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.759224200000002e-09,0.0,0.0,0.0,4.1038866e-07,0.0,0.0,46.94962615479032,-0.00017329999999998735,-0.009109899999999449,0.0,0.4169216282061488,0.0,1.5399052999999998e-08,3.0820397710705962,0.7962745647612852,67.7723897157648,6.935121114938525,0.5504324944558276,2.887943697051403,3.0018378370977974,1.123641252298308e-07
1860,2.547791899999e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571638634407775,2.4856862000000002e-05,1.0810676e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7934342000000006e-09,0.0,0.0,0.0,4.1423802e-07,0.0,0.0,47.37614022716783,-0.00019660999999998596,-0.010335299999999492,0.0,0.4206761157135486,0.0,1.5515866000000002e-08,3.34767791973047,0.6033569815377255,67.536637808737,6.827708704263131,0.5506339751027829,2.9407725028259684,3.072799856263609,7.01320860128875e-07
1861,2.5707802999999997e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6729721073819015,2.4856862000000002e-05,1.0810691000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8330788e-09,0.0,0.0,0.0,4.1871377e-07,0.0,0.0,48.23468669993056,-0.0001450499999999938,-0.007625099999998497,0.0,0.4232829241327031,0.0,1.5634847e-08,3.4932529303705064,0.9325917244392432,68.7167784395267,6.863929287069283,0.572497907186416,2.92944555427011,2.989451681775863,2.935988226680106e-06
1862,2.5952295e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6143102288000251,2.4856862000000002e-05,1.0071254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8682827e-09,0.0,0.0,0.0,4.2267767000000004e-07,0.0,0.0,49.13056211810905,-0.00015470999999998847,-0.008132899999999665,0.0,0.4258909849090666,0.0,1.5752056000000002e-08,3.50345541527223,0.5425040324259012,65.63544778351593,6.3371339374992175,0.5507942277047713,2.9911918809236155,2.9682250582323686,5.4355913959877805e-06
1863,2.6211454e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201060959452124,2.4856862000000002e-05,1.0071254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9055252e-09,0.0,0.0,0.0,4.2687657e-07,0.0,0.0,49.710222528728,-0.00013682999999999057,-0.0071928999999997245,0.0,0.4283548246790664,0.0,1.5870079999999998e-08,3.6792988147281247,0.30952932987003656,59.595060630144815,4.987809176245406,0.5314987590095228,2.9409757624185993,2.64374285922654,6.0792453844418e-06
1864,2.6485186e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6276834517576906,2.4856862000000002e-05,1.0071254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.940979299999999e-09,0.0,0.0,0.0,4.308693e-07,0.0,0.0,50.66032472624755,-0.00014305999999998653,-0.0075201999999992,0.0,0.4309358685673117,0.0,1.598739e-08,3.9364403620481885,0.6903405402947111,62.803705509135284,5.377240417455653,0.5699848782326242,2.9594439856206325,2.6461491536111215,6.0091394816893e-06
1865,2.6773567e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6346578218076143,2.4856862000000002e-05,1.0810706e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.975794700000001e-09,0.0,0.0,0.0,4.3478845000000003e-07,0.0,0.0,51.98007509857536,-0.00015755999999998715,-0.008282599999999363,0.0,0.43336000414640247,0.0,1.6104443000000002e-08,4.203747180789437,0.9209264976273932,71.96164620281581,7.081647287452114,0.6224303108765152,3.1458446863133993,3.218900232578031,7.94145255247575e-06
1866,2.707659e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6385927112613978,2.4856862000000002e-05,1.081072e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0112266000000004e-09,0.0,0.0,0.0,4.387786599999e-07,0.0,0.0,52.74699292831513,-0.0001637499999999903,-0.00860809999999912,0.0,0.43566558976185693,0.0,1.6221743e-08,4.325912399746194,0.842128664041871,68.57382615404111,6.353455335981835,0.6125275812194881,3.136859031923416,2.947012047404618,1.3199392084676672e-05
1867,2.7394196e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6449210608814702,2.4856862000000002e-05,1.0070544000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0476689e-09,0.0,0.0,0.0,4.428853e-07,0.0,0.0,53.9410217812425,-0.00015678999999997612,-0.008242299999999148,0.0,0.4381310139500386,0.0,1.6339447000000002e-08,4.679715359407732,1.1624065677403284,75.76961652138681,7.638438263264675,0.6632519151729444,3.2614430097250118,3.3206880196255586,1.4561251012304033e-05
1868,2.7726501000000005e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646486101734251,2.4856862000000002e-05,1.0072022999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0805177e-09,0.0,0.0,0.0,4.465778e-07,0.0,0.0,55.287673564162375,-0.00019587000000000077,-0.010296599999999323,0.0,0.44135403490192016,0.0,1.6455715e-08,4.885141276152362,1.5963766160352204,86.40286948246461,9.625467589514273,0.7273698069272929,3.4445108316373005,3.8535794226304834,1.9071639781898237e-05
1869,2.8073395999999997e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6525186541643261,2.4856862000000002e-05,1.0810735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1194221e-09,0.0,0.0,0.0,4.5096821000000004e-07,0.0,0.0,55.83359728305401,-0.00015758999999999912,-0.008283999999998848,0.0,0.44382759576919273,0.0,1.6574403e-08,5.131065643942858,1.2088799542161208,77.87625795172221,7.907669367016396,0.6872335615545042,3.383371177758267,3.441156888231637,2.38157502865653e-05
1870,2.8434933999999996e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6548005768128098,2.4856862000000002e-05,1.081075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.152380400000002e-09,0.0,0.0,0.0,4.5467331e-07,0.0,0.0,56.9965923070036,-0.0001945599999999964,-0.010227499999999168,0.0,0.44655879431561984,0.0,1.6690714000000002e-08,5.322899552277043,1.4655321277924713,84.70140367242101,9.100050711944476,0.733430027022572,3.5133338797871563,3.810452600422364,3.210357318611232e-05
1871,2.8811122000000004e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6834947974333205,2.4856862000000002e-05,1.0071314e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1911213e-09,0.0,0.0,0.0,4.590449e-07,0.0,0.0,57.57401422057298,-0.00015901999999999583,-0.008359299999999514,0.0,0.45425336857788307,0.0,1.6809336e-08,5.579505118830744,1.287953012885291,76.63329254293319,7.406797355452554,0.7000595918464159,3.441807606498914,3.314105619272839,3.62943060237873e-05
1872,2.9201899000000003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7839310388156535,2.4856862000000002e-05,1.0810765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2288177000000015e-09,0.0,0.0,0.0,4.6329615e-07,0.0,0.0,58.18710545429253,-0.00013697999999999488,-0.007200799999999674,0.0,0.4707770532516913,0.0,1.6927542e-08,6.0472247205152385,0.9900613186203149,69.21691457965369,5.823710887073261,0.6735219384150053,3.4026941464785434,2.9176735020355675,4.47304460877138e-05
1873,2.9607326e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8046227389085162,2.4856862000000002e-05,1.081078e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263222400000002e-09,0.0,0.0,0.0,4.6716788e-07,0.0,0.0,59.62016165313301,-0.00015549999999998898,-0.008174399999999693,0.0,0.49380449582237185,0.0,1.7044431000000002e-08,6.49291484051748,1.421251741144367,80.75293026377727,7.972544226739501,0.7438630923575338,3.6368450241700003,3.4896307579252177,7.760136049608141e-05
1874,3.0027407e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8028025622780102,2.4856862000000002e-05,1.0810794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.295217800000002e-09,0.0,0.0,0.0,4.7076201000000005e-07,0.0,0.0,60.88850035180588,-0.0002027999999999891,-0.010660599999998688,0.0,0.5216409980906428,0.0,1.7160358e-08,6.310653029774198,1.6170437432901572,87.27682123068399,9.327253848252184,0.7702881547305291,3.823920921295235,3.857142576748183,9.459271607632332e-05
1875,3.0462140000000003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8228948308361258,2.4856862000000002e-05,1.0810809e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.334938700000001e-09,0.0,0.0,0.0,4.7524653000000004e-07,0.0,0.0,61.44717029579096,-0.0001567199999999852,-0.008238399999998869,0.0,0.5520632706728047,0.0,1.7279371999999998e-08,6.6507900019754675,1.4263720991650022,78.36613667574562,7.460262375707288,0.7357183496991286,3.7358551375182056,3.306207943197217,9.51671726602191e-05
1876,3.0911468e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8332842192941562,2.4856862000000002e-05,1.0810823999999899e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3683811999999996e-09,0.0,0.0,0.0,4.790074400000001e-07,0.0,0.0,62.60294810766919,-0.0001859799999999745,-0.009776899999999422,0.0,0.5827772341523031,0.0,1.7395876000000003e-08,6.826141143659347,1.3018989058909796,80.9531889540363,8.0508386677878,0.7453545110994608,3.904202936617347,3.554472513132291,0.0001178804836292
1877,3.1375456e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8438162545631148,2.4856862000000002e-05,1.0810839e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.406519099999998e-09,0.0,0.0,0.0,4.833095099999e-07,0.0,0.0,63.64524258623489,-0.00015948999999998437,-0.008384099999998895,0.0,0.6121154475279741,0.0,1.7514258e-08,7.070324300739635,1.7612653779643335,85.53298721880918,8.756554503750891,0.7838084174948872,3.969331509624112,3.6413909493476257,0.0001784126664396
1878,3.1854156000000004e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8516530339776136,2.4856862000000002e-05,1.0810853e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4421234000000005e-09,0.0,0.0,0.0,4.8731959e-07,0.0,0.0,64.71120382869425,-0.00016300999999999122,-0.008568999999998717,0.0,0.6376025327198181,0.0,1.7631627e-08,7.1576116071553475,2.055645528926755,89.43259099203772,9.447969516868767,0.8072657388791362,4.071255252716863,3.780503158731362,0.0002190107757353
1879,3.2347460000000003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8710648454327806,2.4856862000000002e-05,1.0810868e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.474183400000002e-09,0.0,0.0,0.0,4.9092116e-07,0.0,0.0,65.90279841258594,-0.00020744999999998404,-0.01090529999999923,0.0,0.6588070321148536,0.0,1.774758e-08,7.653474784936172,1.871800004758958,92.3244002963769,10.06389379232381,0.8314878847579568,4.253815599194171,4.039647242359317,0.0003032143945894
